Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Study_Efficiency,High_Support,Family_Education_Support,Exam_Score
22,95,2,0,1,69,2,1,1,2,2,0,0,2,0.3142857142857143,0,0,70.863085
23,95,2,2,1,86,2,3,1,2,2,1,2,0,0.264367816091954,0,0,70.665847
28,76,1,1,0,67,0,1,0,1,0,0,0,2,0.4117647058823529,0,0,67.881632
15,74,0,2,1,79,2,0,0,2,0,0,0,2,0.1875,0,0,63.961747
20,95,2,2,0,65,0,2,1,2,1,0,0,2,0.303030303030303,0,0,69.168201
28,87,1,1,1,57,2,2,2,0,0,0,1,1,0.4827586206896552,0,0,69.93028
18,99,2,2,0,67,2,5,1,2,2,0,2,2,0.2647058823529412,0,0,71.15817
22,62,0,2,0,51,2,2,1,2,1,0,1,2,0.4230769230769231,0,0,63.080267
26,66,2,2,0,91,2,3,2,2,2,0,0,2,0.2826086956521739,0,0,66.941248
19,98,2,0,0,90,1,1,0,2,2,0,0,0,0.2087912087912088,0,0,70.387558
22,76,2,1,0,87,1,2,1,0,1,1,0,2,0.25,0,0,66.86245
20,96,2,2,0,71,2,5,1,0,1,0,0,2,0.2777777777777778,0,0,71.15136
16,83,1,1,1,61,2,0,2,0,1,0,0,2,0.2580645161290322,0,0,65.824854
24,77,0,1,1,82,1,1,2,2,1,0,1,2,0.2891566265060241,0,0,68.5416
27,97,2,2,0,69,2,1,1,2,1,0,1,1,0.3857142857142857,0,0,70.598446
26,87,2,2,1,82,0,1,1,2,0,0,2,2,0.3132530120481928,0,0,69.9018
19,94,2,1,1,65,0,1,1,0,0,0,2,1,0.2878787878787879,0,0,68.751074
21,80,2,0,0,78,2,1,1,0,0,0,1,1,0.2658227848101265,0,0,66.4844
22,88,2,2,1,60,1,1,1,2,1,0,1,1,0.360655737704918,0,0,67.711331
23,78,0,0,1,60,2,2,0,0,2,0,1,0,0.3770491803278688,1,0,68.900884
24,77,1,2,0,92,0,0,0,2,1,0,1,1,0.2580645161290322,0,0,67.279509
22,62,0,2,1,70,1,4,1,2,0,0,0,2,0.3098591549295774,0,0,64.983472
15,62,1,0,0,64,0,2,1,2,1,0,0,2,0.2307692307692307,1,0,62.697277
18,95,0,0,1,85,1,2,1,0,2,0,0,2,0.2093023255813953,1,0,72.962246
21,71,2,2,1,55,1,1,2,2,0,0,1,1,0.375,0,0,63.180129
24,93,0,2,1,51,0,4,2,2,2,1,1,2,0.4615384615384615,0,0,71.216521
17,81,0,1,1,53,0,0,2,2,1,0,1,0,0.3148148148148148,0,0,64.679628
19,84,1,2,1,90,0,2,1,2,1,0,2,0,0.2087912087912088,0,0,68.104762
23,86,2,2,0,91,2,0,1,2,0,0,1,2,0.25,0,0,67.852425
20,62,1,1,0,92,0,2,2,2,2,0,2,1,0.2150537634408602,0,0,64.720526
20,86,0,1,0,60,2,1,2,2,1,1,0,0,0.3278688524590163,0,0,65.499753
14,69,2,0,1,93,1,2,1,2,1,0,1,2,0.1489361702127659,1,0,65.422811
13,100,2,1,1,54,2,0,2,0,2,0,0,2,0.2363636363636363,0,0,68.127394
19,94,1,2,0,51,2,3,2,1,2,0,2,2,0.3653846153846153,0,0,69.319078
19,81,1,2,1,96,0,0,2,0,1,0,2,2,0.1958762886597938,0,0,68.252659
21,99,2,2,1,54,0,1,1,2,1,0,0,1,0.3818181818181818,0,0,69.420765
17,81,2,0,0,78,2,2,1,2,2,0,1,1,0.2151898734177215,1,0,67.159751
9,86,0,0,0,80,2,1,1,2,2,0,0,0,0.1111111111111111,0,0,65.085616
15,92,0,1,1,67,1,1,0,0,2,0,2,2,0.2205882352941176,0,1,70.46376
25,74,0,2,1,80,2,4,2,2,2,0,0,1,0.3086419753086419,0,0,68.990043
18,88,1,2,0,87,2,2,2,0,1,0,2,1,0.2045454545454545,0,0,68.375999
18,82,0,1,0,52,1,1,1,2,0,0,1,2,0.3396226415094339,0,0,65.371824
18,79,2,2,1,79,2,0,1,0,1,0,0,0,0.225,0,0,65.011266
25,66,0,2,1,70,2,1,0,2,2,0,1,1,0.352112676056338,0,0,65.909803
19,88,1,2,1,59,2,2,2,2,1,0,1,2,0.3166666666666666,0,0,67.786826
20,98,2,0,1,73,2,2,2,1,2,0,1,0,0.2702702702702703,1,0,71.370748
19,95,1,0,1,91,0,1,2,0,1,0,0,2,0.2065217391304347,0,0,71.645253
2,98,0,2,0,64,2,1,1,0,1,0,1,2,0.0307692307692307,0,0,64.983419
19,80,0,0,1,100,2,1,2,2,2,0,1,2,0.1881188118811881,0,0,69.292353
12,76,2,1,1,71,1,0,2,2,0,0,1,2,0.1666666666666666,0,0,62.634062
16,83,2,2,1,73,0,3,1,1,0,0,0,2,0.2162162162162162,0,0,66.784283
29,61,2,0,1,52,1,3,1,2,2,0,0,2,0.5471698113207547,1,0,67.131595
25,96,2,1,1,55,0,2,2,0,1,0,1,1,0.4464285714285714,0,0,71.236395
34,84,2,0,1,95,2,1,1,2,1,0,2,0,0.3541666666666667,0,0,72.037391
14,66,1,2,1,96,1,0,0,2,0,0,0,1,0.1443298969072164,0,0,62.307485
11,97,1,2,1,60,1,2,1,2,2,0,0,2,0.180327868852459,0,0,68.008587
19,65,0,2,0,55,2,1,1,0,2,0,2,1,0.3392857142857143,0,1,64.068154
24,77,2,2,1,78,1,2,0,0,2,0,1,1,0.3037974683544304,0,0,68.549873
20,72,0,2,1,90,0,2,2,2,1,0,1,2,0.2197802197802197,0,0,67.13988
25,73,2,1,1,73,2,1,2,2,2,0,1,2,0.3378378378378378,0,0,67.225101
23,100,2,2,0,65,1,1,2,0,1,1,1,2,0.3484848484848485,0,0,70.038828
17,98,2,0,1,70,1,1,0,2,0,0,1,2,0.2394366197183098,0,0,69.369082
16,61,2,1,0,91,0,2,2,0,1,0,0,1,0.1739130434782608,0,0,62.782893
27,72,0,0,1,53,2,1,0,2,1,0,2,2,0.5,0,1,68.507673
19,61,2,0,1,84,0,2,2,0,2,0,1,2,0.2235294117647059,1,0,65.850754
12,65,2,0,1,75,0,0,0,2,0,0,1,1,0.1578947368421052,0,0,60.89311
19,82,0,2,1,58,1,2,2,0,2,0,0,2,0.3220338983050847,0,0,68.030505
23,95,2,2,1,94,0,2,2,2,1,0,1,2,0.2421052631578947,0,0,72.010572
20,97,2,2,0,81,2,3,2,0,1,1,0,2,0.2439024390243902,0,0,70.00848
20,93,0,2,1,51,1,1,2,2,2,0,1,2,0.3846153846153846,0,0,69.333324
20,81,0,2,1,55,2,1,0,2,2,0,2,1,0.3571428571428571,0,1,67.756684
28,71,2,2,1,57,0,1,1,0,1,0,2,2,0.4827586206896552,0,0,67.195591
12,79,1,2,1,69,2,2,1,0,1,0,2,2,0.1714285714285714,0,0,65.142288
19,76,2,1,1,66,2,1,0,2,2,0,1,2,0.2835820895522388,0,0,65.994998
22,82,2,2,0,61,2,2,1,2,0,1,1,2,0.3548387096774194,0,0,65.387955
15,70,0,2,0,57,2,1,2,2,0,0,1,2,0.2586206896551724,0,0,61.753696
11,85,2,2,1,92,1,2,2,2,0,0,1,0,0.1182795698924731,0,0,64.881171
22,75,2,2,1,77,0,2,1,1,1,0,1,2,0.282051282051282,0,0,67.281305
15,86,2,2,1,57,2,1,2,2,0,0,0,2,0.2586206896551724,0,0,64.701982
18,79,2,2,0,70,0,3,2,2,2,0,0,2,0.2535211267605634,0,0,66.514176
27,62,2,0,1,63,1,4,0,2,0,0,1,2,0.421875,1,0,66.776345
17,98,2,0,1,72,0,0,1,2,2,0,1,2,0.2328767123287671,0,0,70.120061
16,66,2,2,1,97,2,5,1,0,2,0,2,2,0.1632653061224489,0,0,66.674197
23,90,0,2,0,95,1,2,1,2,0,0,1,1,0.2395833333333333,0,0,70.165914
22,88,2,2,1,72,2,2,1,0,1,0,1,1,0.3013698630136986,0,0,69.042252
14,82,0,2,1,52,0,3,1,2,0,0,1,2,0.2641509433962264,0,0,65.539611
18,95,2,2,1,91,1,0,1,2,2,1,2,1,0.1956521739130435,0,0,68.807588
12,82,0,1,0,62,1,2,2,2,2,0,1,2,0.1904761904761904,0,0,65.453453
9,84,0,0,1,60,0,1,1,2,2,0,0,1,0.1475409836065573,0,0,65.043337
21,64,1,0,1,51,1,0,0,1,0,0,0,1,0.4038461538461538,0,0,62.548022
24,88,2,2,1,51,0,4,2,1,2,0,1,2,0.4615384615384615,0,0,70.55673
13,71,2,2,1,99,2,0,1,2,1,0,2,2,0.13,0,0,63.672817
24,68,2,1,1,70,1,1,1,1,1,0,0,2,0.3380281690140845,0,0,65.738357
25,92,2,2,1,74,2,3,1,0,2,1,1,1,0.3333333333333333,0,0,70.948656
18,85,2,0,1,86,0,1,2,2,1,0,1,2,0.2068965517241379,0,0,68.341625
12,72,2,2,0,67,1,0,1,2,2,0,1,2,0.1764705882352941,0,0,61.930252
29,75,1,2,1,96,1,2,1,2,2,0,1,1,0.2989690721649484,0,0,70.221726
13,74,2,2,0,64,1,4,0,0,1,1,1,2,0.2,0,0,63.51877
20,71,2,1,1,92,0,1,1,2,0,0,0,2,0.2150537634408602,0,0,65.676866
22,78,2,2,1,61,2,2,0,2,2,0,1,1,0.3548387096774194,0,0,66.708395
16,77,2,0,1,74,2,0,0,1,1,0,0,1,0.2133333333333333,0,0,64.730418
27,92,2,2,1,81,2,0,1,2,0,0,0,2,0.3292682926829268,0,0,70.197165
18,85,2,2,1,57,1,2,2,0,1,0,2,1,0.3103448275862069,0,0,66.692129
20,78,0,2,1,85,2,1,0,0,0,0,1,2,0.2325581395348837,0,0,67.499985
27,90,0,0,0,92,2,0,1,2,1,0,1,2,0.2903225806451613,0,0,71.675052
23,72,1,2,0,61,0,1,0,2,2,0,1,2,0.3709677419354839,0,0,65.955268
21,76,1,2,0,50,1,2,1,2,0,0,2,1,0.4117647058823529,0,0,64.379048
23,87,0,2,0,96,2,2,2,2,2,0,0,1,0.2371134020618556,0,0,70.312687
27,79,1,0,1,63,0,2,1,2,0,0,0,1,0.421875,1,0,69.104107
16,86,0,2,1,94,2,2,1,0,1,0,1,1,0.1684210526315789,0,0,68.787269
22,87,1,2,0,83,1,1,1,2,1,0,0,0,0.2619047619047619,0,0,67.83839
18,100,0,2,1,86,2,1,2,2,1,0,1,2,0.2068965517241379,0,0,71.125853
35,78,0,1,1,99,2,1,1,2,2,0,1,2,0.35,0,0,73.181445
17,92,2,2,0,66,1,2,1,2,0,0,1,2,0.2537313432835821,0,0,67.130172
18,77,0,2,1,80,2,1,2,1,0,0,0,2,0.2222222222222222,0,0,65.909763
23,90,2,2,0,89,1,2,0,2,2,0,0,1,0.2555555555555555,0,0,70.227922
22,66,2,2,0,63,0,1,1,2,1,0,2,0,0.34375,0,0,62.66526
18,76,2,0,1,82,0,2,2,0,1,0,2,2,0.216867469879518,1,0,67.979341
23,97,2,2,1,96,2,2,2,0,1,0,0,2,0.2371134020618556,0,0,72.589838
15,73,2,0,0,96,1,1,1,2,0,0,0,2,0.1546391752577319,0,0,64.402141
22,64,1,2,1,91,1,0,1,2,1,0,0,1,0.2391304347826087,0,0,64.316363
26,73,0,2,0,91,2,4,1,1,1,0,1,1,0.2826086956521739,0,0,68.946207
12,79,0,2,0,56,0,1,1,1,2,0,1,2,0.2105263157894736,0,0,64.357423
12,84,2,0,0,88,0,2,0,0,2,0,1,2,0.1348314606741573,1,0,68.274576
23,79,1,2,1,66,0,1,0,2,2,0,2,2,0.3432835820895522,0,0,68.236067
14,98,1,2,0,98,2,0,2,0,2,0,1,2,0.1414141414141414,0,0,69.838094
26,63,2,0,1,74,2,1,1,2,2,0,1,2,0.3466666666666667,0,0,65.997908
22,62,0,1,0,76,2,1,2,1,1,0,1,2,0.2857142857142857,0,0,64.190594
19,90,2,2,0,78,2,1,1,2,1,0,1,1,0.240506329113924,0,0,67.342226
13,69,2,1,0,70,2,0,2,0,0,0,0,2,0.1830985915492957,0,0,61.142067
31,80,0,0,1,57,1,1,2,0,2,0,1,2,0.5344827586206896,0,0,71.344291
19,83,1,2,0,78,0,2,1,0,2,0,2,1,0.240506329113924,0,0,68.197906
16,82,0,1,0,64,1,1,2,2,1,0,2,1,0.2461538461538461,0,1,66.292141
31,95,2,2,0,99,2,1,2,2,1,0,1,2,0.31,0,0,73.147739
19,77,2,1,1,54,1,2,1,2,2,0,1,2,0.3454545454545454,0,0,66.126885
23,85,1,0,0,98,0,2,1,2,0,0,2,1,0.2323232323232323,1,0,70.40274
20,84,0,0,0,61,2,3,2,2,1,0,1,2,0.3225806451612903,1,0,68.800916
21,74,2,1,1,70,2,1,2,2,1,0,2,0,0.2957746478873239,0,0,64.715002
8,77,0,2,1,87,2,0,1,2,1,0,1,1,0.0909090909090909,0,0,62.982203
17,79,0,0,0,69,2,4,1,2,0,0,2,2,0.2428571428571428,1,1,68.388549
20,78,1,2,0,89,0,0,2,2,1,0,0,2,0.2222222222222222,0,0,66.347045
16,78,1,0,0,90,2,3,1,2,0,0,2,1,0.1758241758241758,1,0,66.736171
25,93,2,0,0,56,0,0,1,1,1,0,1,2,0.4385964912280701,0,0,69.847902
26,65,2,2,1,82,1,1,1,2,2,0,2,0,0.3132530120481928,0,0,65.478675
14,84,1,0,0,61,1,1,0,2,2,0,0,0,0.2258064516129032,0,0,65.078223
10,97,0,0,0,83,1,1,1,0,1,0,2,2,0.119047619047619,0,1,69.893777
20,63,2,2,1,61,2,2,0,2,1,0,1,2,0.3225806451612903,0,0,63.105187
26,76,1,1,0,95,0,1,1,0,1,0,2,2,0.2708333333333333,0,0,69.458826
18,71,1,2,1,62,2,3,0,0,2,0,0,2,0.2857142857142857,0,0,65.906344
18,74,2,0,1,91,2,0,2,0,2,0,1,2,0.1956521739130435,0,0,66.660073
24,71,1,2,0,52,2,2,2,2,0,0,0,2,0.4528301886792453,0,0,64.405115
21,91,2,0,1,92,2,5,1,2,0,0,1,2,0.2258064516129032,1,0,72.350989
27,82,2,2,0,51,0,3,0,2,1,0,0,2,0.5192307692307693,0,0,68.626659
13,78,2,0,0,82,0,0,1,0,1,0,0,1,0.1566265060240964,0,0,64.344463
22,61,2,2,1,97,0,0,1,0,0,1,1,2,0.2244897959183673,0,0,63.526895
31,72,1,0,1,94,0,2,1,1,2,0,1,2,0.3263157894736842,1,0,72.181225
21,82,2,0,1,66,0,3,1,2,2,1,0,2,0.3134328358208955,1,0,68.878136
18,66,0,0,0,51,1,2,1,2,1,0,0,2,0.3461538461538461,1,0,63.965909
26,98,1,0,1,68,2,1,1,2,1,0,2,1,0.3768115942028985,0,0,72.081001
20,68,1,1,0,88,2,5,1,1,1,0,1,1,0.2247191011235955,0,0,66.474786
12,68,0,0,1,75,2,1,2,1,2,0,1,2,0.1578947368421052,0,0,63.865936
21,77,2,1,1,57,2,4,1,2,0,0,1,0,0.3620689655172414,0,0,65.566543
13,88,0,2,0,66,1,1,1,0,2,0,1,2,0.1940298507462686,0,0,67.008323
15,76,0,0,1,82,2,4,1,0,2,0,1,1,0.180722891566265,1,0,68.51525
21,72,0,0,1,100,2,3,1,0,2,0,0,0,0.2079207920792079,1,0,69.359441
9,88,1,2,1,93,1,2,2,2,1,0,2,2,0.0957446808510638,0,0,66.890038
17,76,2,2,1,79,1,1,1,2,1,1,2,0,0.2125,0,0,63.585331
22,76,2,1,0,76,2,2,1,0,1,0,1,0,0.2857142857142857,0,0,66.083971
17,67,2,2,0,59,2,0,2,2,0,0,1,2,0.2833333333333333,0,0,60.661904
20,65,1,2,0,94,2,1,1,0,2,0,2,2,0.2105263157894736,0,0,65.436256
20,93,2,1,0,63,2,0,1,0,0,0,1,1,0.3125,0,0,67.30184
17,63,0,2,0,53,0,1,1,0,1,0,0,1,0.3148148148148148,0,0,61.696733
27,92,1,2,1,83,1,2,1,2,2,1,0,1,0.3214285714285714,0,0,71.479091
27,68,0,2,0,70,0,0,2,2,2,0,2,2,0.380281690140845,0,1,67.434169
16,84,0,0,0,88,1,1,2,2,0,1,1,2,0.1797752808988764,0,0,66.307687
25,67,1,2,0,95,2,0,2,2,1,0,2,1,0.2604166666666667,0,0,65.229616
24,80,2,2,1,60,2,1,0,0,2,0,1,1,0.3934426229508196,0,0,67.689224
26,79,1,0,1,90,1,0,0,2,0,1,0,1,0.2857142857142857,0,0,67.729158
17,93,0,2,0,76,1,0,1,2,0,0,1,1,0.2207792207792207,0,0,67.189218
28,97,0,1,1,53,1,0,1,2,0,0,0,1,0.5185185185185185,0,0,70.951532
21,93,1,2,0,70,2,0,2,0,1,0,2,0,0.2957746478873239,0,0,68.000582
23,75,1,1,1,68,2,1,0,1,1,1,1,2,0.3333333333333333,0,0,66.319117
26,69,2,2,0,95,2,1,1,2,0,0,2,2,0.2708333333333333,0,0,66.061955
15,71,0,0,1,69,1,2,1,0,0,0,0,2,0.2142857142857142,1,0,65.482904
16,90,2,2,0,54,0,2,2,2,2,0,1,2,0.2909090909090909,0,0,66.967177
23,71,0,1,1,81,2,3,2,0,2,0,1,2,0.2804878048780488,0,0,68.763157
21,60,0,2,0,80,2,0,2,0,1,1,0,2,0.2592592592592592,0,0,62.316873
20,90,0,1,0,88,2,3,1,2,0,0,1,1,0.2247191011235955,0,0,69.529858
9,98,0,2,1,64,2,1,1,2,0,0,1,2,0.1384615384615384,0,0,66.600278
17,69,2,2,1,70,1,0,1,0,1,1,0,1,0.2394366197183098,0,0,62.118253
19,75,0,0,1,96,2,2,2,2,2,0,1,2,0.1958762886597938,1,0,69.152569
14,83,2,2,1,80,2,1,2,0,1,1,0,2,0.1728395061728395,0,0,65.170112
30,70,1,2,0,75,2,1,2,2,2,0,1,2,0.3947368421052631,0,0,67.647146
16,73,2,2,0,95,2,1,1,2,0,0,0,2,0.1666666666666666,0,0,63.879274
27,63,0,2,1,98,2,1,1,0,2,0,1,1,0.2727272727272727,0,0,67.627713
24,95,2,1,0,63,1,3,1,2,2,0,1,2,0.375,0,0,71.417294
20,72,0,2,1,80,2,1,1,0,0,0,0,2,0.2469135802469135,0,0,65.860943
21,89,0,2,1,51,1,1,2,2,2,0,1,2,0.4038461538461538,0,0,68.84063
23,88,2,2,0,89,2,0,2,0,2,0,1,2,0.2555555555555555,0,0,69.567652
27,88,0,0,1,60,2,2,1,2,2,0,1,2,0.4426229508196721,1,0,72.39776
19,96,2,2,0,64,2,1,2,2,1,0,1,2,0.2923076923076923,0,0,68.197524
16,99,1,0,0,88,0,2,1,1,1,0,2,2,0.1797752808988764,1,0,71.925399
21,71,2,1,0,86,2,2,2,0,1,0,0,2,0.2413793103448276,0,0,66.067254
27,66,1,0,0,67,1,1,0,0,0,0,0,0,0.3970588235294117,0,0,65.025627
25,65,2,0,1,93,1,2,2,2,0,0,0,1,0.2659574468085106,1,0,66.537875
25,84,2,1,1,84,1,2,2,0,2,0,1,2,0.2941176470588235,0,0,71.039931
10,67,0,0,0,61,2,0,1,0,1,0,1,2,0.1612903225806451,0,0,61.16673
24,62,2,2,0,72,0,2,1,1,1,0,1,2,0.3287671232876712,0,0,64.44966
19,70,0,2,1,68,0,1,1,2,2,0,0,2,0.2753623188405797,0,0,65.482399
32,63,2,0,0,91,2,2,0,1,2,1,1,2,0.3478260869565217,1,0,68.54502
23,80,2,2,0,67,1,2,1,0,1,0,1,2,0.3382352941176471,0,0,67.564354
21,84,0,0,0,51,2,0,2,2,2,0,1,1,0.4038461538461538,0,0,66.751567
20,82,1,2,0,85,1,1,2,0,1,1,2,2,0.2325581395348837,0,0,67.033787
15,94,2,2,0,84,2,0,2,0,2,0,1,1,0.1764705882352941,0,0,67.745006
23,96,2,0,1,86,2,3,2,0,1,1,1,2,0.264367816091954,1,0,72.782436
19,96,2,1,1,86,2,3,2,2,2,0,1,1,0.2183908045977011,0,0,71.118614
20,73,2,2,1,84,2,0,2,2,1,0,2,1,0.2352941176470588,0,0,64.66408
11,68,2,0,1,99,2,1,0,2,1,0,2,2,0.11,0,0,63.671637
24,68,1,2,1,80,2,1,1,1,2,0,2,1,0.2962962962962963,0,0,66.326956
18,62,2,1,1,87,2,4,1,2,2,0,0,2,0.2045454545454545,0,0,65.131706
19,72,2,0,0,52,2,2,2,2,1,0,2,2,0.3584905660377358,1,0,64.619282
29,78,2,0,1,80,2,2,2,2,2,0,2,2,0.3580246913580246,1,0,71.122732
17,74,2,2,1,58,1,1,0,2,1,0,0,0,0.288135593220339,0,0,62.948705
17,67,1,2,0,63,0,1,1,0,0,0,0,0,0.265625,0,0,61.582683
18,98,2,0,1,66,2,0,2,2,0,0,2,2,0.2686567164179104,0,0,68.676506
23,65,2,2,1,96,2,0,1,1,2,0,1,2,0.2371134020618556,0,0,65.844635
22,94,1,0,1,81,2,2,2,0,1,0,1,0,0.2682926829268293,1,0,71.634543
23,68,2,0,1,71,0,3,2,2,2,0,1,1,0.3194444444444444,1,0,67.217487
14,89,1,0,0,59,1,2,1,0,1,0,2,1,0.2333333333333333,1,0,67.496417
16,78,1,2,1,50,2,2,1,2,2,0,0,1,0.3137254901960784,0,0,64.607036
36,68,2,2,1,74,0,2,2,2,0,0,1,2,0.48,0,0,68.883344
24,80,2,0,0,100,2,1,0,0,1,0,2,1,0.2376237623762376,0,0,69.178225
22,99,2,2,1,57,0,2,2,0,2,0,0,2,0.3793103448275862,0,0,71.666211
18,96,0,1,1,52,1,1,1,2,1,0,0,2,0.3396226415094339,0,0,69.186962
21,76,1,2,1,80,0,3,1,2,0,1,0,2,0.2592592592592592,0,0,66.488866
22,87,0,0,0,80,1,2,1,0,0,0,1,2,0.2716049382716049,1,0,70.695382
19,61,0,2,0,64,2,3,1,2,2,0,1,1,0.2923076923076923,0,0,63.072824
24,76,1,0,0,75,1,0,1,2,2,0,1,2,0.3157894736842105,0,0,67.538306
16,77,0,0,0,92,1,2,2,2,0,0,0,2,0.1720430107526881,1,0,66.935996
22,66,2,0,0,95,1,3,2,2,2,0,1,1,0.2291666666666666,1,0,66.974377
15,82,2,0,1,75,2,1,2,1,2,0,1,2,0.1973684210526315,0,0,66.763712
25,81,2,1,1,86,2,1,1,2,0,0,2,2,0.2873563218390804,0,0,68.58563
21,67,2,2,1,77,2,3,0,1,1,0,0,1,0.2692307692307692,0,0,65.094082
29,97,0,2,1,74,2,1,2,1,2,1,1,2,0.3866666666666666,0,0,73.04109
15,98,1,0,1,69,1,2,1,2,1,0,1,1,0.2142857142857142,1,0,70.09205
26,67,1,2,0,57,2,0,2,2,0,0,0,0,0.4482758620689655,0,0,62.559904
20,85,0,1,1,80,2,3,1,2,1,0,2,1,0.2469135802469135,0,1,70.277501
21,67,2,2,1,83,2,1,1,0,1,0,1,2,0.25,0,0,65.175267
19,91,2,1,1,74,1,4,2,2,1,1,2,2,0.2533333333333333,0,0,69.342881
16,79,1,2,1,87,2,1,1,2,1,0,0,1,0.1818181818181818,0,0,65.655763
20,75,1,2,0,67,0,0,2,2,1,0,1,2,0.2941176470588235,0,0,64.731
15,69,2,2,1,74,0,2,1,2,1,0,2,2,0.2,0,0,63.762077
8,65,2,2,0,83,1,3,2,2,0,0,1,2,0.0952380952380952,0,0,60.399482
20,91,2,2,1,88,2,1,1,2,2,0,1,1,0.2247191011235955,0,0,69.453118
26,100,0,0,1,76,0,0,2,0,0,0,2,2,0.3376623376623376,0,1,74.372794
33,93,2,2,1,96,0,0,1,2,2,0,2,0,0.3402061855670103,0,0,73.414608
22,76,2,2,1,57,2,1,2,0,1,0,1,0,0.3793103448275862,0,0,64.924176
21,93,0,1,0,87,2,1,1,0,2,0,1,2,0.2386363636363636,0,0,71.486005
17,98,2,2,0,87,1,0,0,2,2,0,1,1,0.1931818181818181,0,0,69.185984
14,70,2,2,1,91,0,2,2,2,1,0,1,2,0.1521739130434782,0,0,64.36074
31,84,1,2,1,98,1,1,2,2,2,0,2,2,0.3131313131313131,0,0,72.650201
6,93,2,2,0,52,0,0,2,2,1,0,0,2,0.1132075471698113,0,0,62.991399
14,77,2,2,1,60,1,1,0,0,0,0,2,0,0.2295081967213114,0,0,62.868555
20,68,2,0,1,95,2,0,1,2,2,0,1,2,0.2083333333333333,0,0,65.879971
21,69,2,2,1,85,2,3,1,1,1,0,0,0,0.2441860465116279,0,0,65.288711
14,81,2,2,0,88,2,1,0,2,2,0,2,1,0.1573033707865168,0,0,65.376793
5,96,2,1,1,72,1,3,2,2,0,0,1,2,0.0684931506849315,0,0,65.964405
13,71,1,1,0,73,1,1,0,0,1,0,1,1,0.1756756756756756,0,0,63.044445
19,84,0,1,1,85,2,1,0,2,1,0,1,2,0.2209302325581395,0,0,68.7327
30,83,1,2,1,77,2,0,1,2,1,0,1,2,0.3846153846153846,0,0,70.054469
19,100,2,1,0,66,0,0,1,2,1,0,1,1,0.2835820895522388,0,0,68.909576
26,77,1,2,0,70,1,2,0,1,1,1,0,1,0.3661971830985915,0,0,66.852459
30,76,2,2,1,75,1,3,0,2,2,0,0,2,0.3947368421052631,0,0,70.292232
26,67,1,0,0,86,2,2,1,2,0,1,1,2,0.2988505747126437,1,0,66.331707
19,84,2,2,0,97,0,2,2,2,1,1,0,2,0.1938775510204081,0,0,67.372508
18,70,2,2,1,56,2,1,0,0,1,0,1,2,0.3157894736842105,0,0,63.71491
9,100,1,1,0,79,2,1,1,2,2,0,2,2,0.1125,0,0,68.249645
20,81,0,0,1,56,1,1,2,2,2,0,1,2,0.3508771929824561,0,0,67.760903
13,61,2,1,1,85,2,4,1,2,1,0,0,1,0.1511627906976744,0,0,62.401332
25,90,0,0,1,83,2,2,2,2,0,0,0,2,0.2976190476190476,1,0,72.031233
5,75,2,1,1,84,2,0,0,2,1,0,2,1,0.0588235294117647,0,0,61.32565
15,64,0,2,0,59,1,0,1,2,1,1,1,2,0.25,0,0,60.213416
18,94,2,2,1,87,0,1,2,2,2,0,1,2,0.2045454545454545,0,0,70.116293
20,70,2,2,1,78,0,0,2,2,2,0,0,2,0.2531645569620253,0,0,64.95798
11,100,1,0,0,77,2,2,2,0,2,0,2,2,0.141025641025641,1,0,70.434936
28,94,1,2,1,64,2,0,2,2,1,0,1,1,0.4307692307692308,0,0,70.461389
19,91,2,1,0,58,0,2,1,0,2,0,0,1,0.3220338983050847,0,0,68.588562
11,79,0,0,1,99,2,1,0,1,2,0,1,2,0.11,0,0,67.281009
16,67,0,2,0,98,2,0,1,1,1,0,1,2,0.1616161616161616,0,0,63.986149
19,75,2,2,0,52,0,0,1,2,0,0,2,1,0.3584905660377358,0,0,62.5734
17,82,2,2,1,66,2,1,2,1,2,0,1,2,0.2537313432835821,0,0,66.305764
17,64,0,1,1,74,1,2,2,1,2,0,2,2,0.2266666666666666,0,1,65.80674
25,93,0,2,0,58,2,0,0,2,2,0,1,1,0.423728813559322,0,0,69.67541
22,61,0,2,0,77,1,1,2,2,2,0,2,1,0.282051282051282,0,1,64.743817
23,78,1,0,0,81,2,0,1,2,1,0,1,2,0.2804878048780488,0,0,67.246697
18,61,2,2,0,66,2,1,2,0,2,0,1,1,0.2686567164179104,0,0,61.614941
20,79,2,2,1,72,1,1,2,2,0,0,1,2,0.273972602739726,0,0,65.742048
32,91,0,2,1,66,2,3,1,0,1,0,2,2,0.4776119402985074,0,1,74.943296
26,99,1,0,1,91,0,2,0,1,1,0,2,1,0.2826086956521739,1,0,75.1524
29,96,0,0,1,56,1,0,1,0,1,0,1,2,0.5087719298245614,0,0,73.02995
24,64,2,1,0,85,2,3,2,2,2,0,2,1,0.2790697674418604,0,0,65.641022
21,88,0,0,1,92,0,2,2,2,2,0,2,2,0.2258064516129032,1,1,73.440916
17,98,0,2,0,56,2,2,1,1,2,0,1,2,0.2982456140350877,0,0,69.708674
