Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Study_Efficiency,High_Support,Family_Education_Support,Exam_Score
22,70,0,1,0,99,2,1,1,0,2,0,1,1,0.22,0,0,66
18,98,1,0,1,87,2,0,2,2,1,0,1,2,0.20454545454545456,0,0,70
18,81,1,2,0,73,2,1,0,2,0,0,1,2,0.24324324324324326,0,0,65
29,93,2,2,0,93,2,2,1,2,2,0,2,2,0.30851063829787234,0,0,74
18,83,2,0,0,96,1,0,2,0,2,1,2,2,0.18556701030927836,0,0,69
14,68,2,2,1,52,2,2,1,2,2,0,0,2,0.2641509433962264,0,0,62
20,94,0,2,0,59,0,3,2,2,2,0,1,2,0.3333333333333333,0,0,72
19,83,1,1,0,76,1,3,1,1,1,0,2,2,0.24675324675324675,0,0,65
23,98,0,0,1,77,2,1,1,0,1,0,2,2,0.2948717948717949,0,1,74
16,75,2,0,1,91,1,2,1,1,2,0,1,0,0.17391304347826086,1,0,65
22,98,2,0,0,69,1,1,1,0,0,0,1,1,0.3142857142857143,0,0,69
23,97,2,2,1,99,1,1,1,2,2,0,1,2,0.23,0,0,72
20,87,2,2,0,56,2,2,2,2,1,0,0,1,0.3508771929824561,0,0,67
20,61,1,1,1,63,2,1,2,0,2,0,0,0,0.3125,0,0,61
25,99,0,0,0,86,1,3,2,2,2,0,0,2,0.28735632183908044,1,0,75
11,74,2,0,1,98,1,1,1,2,2,0,1,2,0.1111111111111111,0,0,65
38,80,0,2,0,78,2,1,1,2,2,0,0,0,0.4810126582278481,0,0,72
20,89,0,0,1,91,1,3,2,2,1,0,0,1,0.21739130434782608,1,0,72
21,67,1,0,0,70,1,2,1,2,0,0,2,1,0.29577464788732394,1,0,63
22,83,2,0,1,82,2,2,1,0,2,0,2,2,0.26506024096385544,1,0,71
17,96,2,2,1,50,1,1,2,2,0,0,1,2,0.3333333333333333,0,0,67
17,72,0,0,1,61,1,1,2,2,0,0,1,2,0.27419354838709675,0,0,65
15,62,2,2,0,74,0,0,1,0,0,0,2,1,0.2,0,0,61
21,87,2,0,0,100,1,1,1,2,2,0,1,2,0.2079207920792079,0,0,70
21,70,1,1,1,84,2,1,0,0,2,1,2,2,0.24705882352941178,0,0,65
21,98,1,1,1,70,2,1,2,2,2,0,1,1,0.29577464788732394,0,0,68
14,78,0,0,1,90,2,1,2,2,1,0,2,2,0.15384615384615385,0,1,68
24,72,0,1,1,88,0,3,1,2,2,0,1,2,0.2696629213483146,0,0,68
24,95,2,1,0,87,2,0,1,2,1,0,1,0,0.2727272727272727,0,0,68
12,74,0,1,1,66,1,1,1,2,2,0,1,2,0.1791044776119403,0,0,62
10,69,1,2,0,97,2,1,2,2,0,0,1,2,0.10204081632653061,0,0,61
21,69,0,0,1,86,2,2,1,2,1,0,1,2,0.2413793103448276,1,0,68
25,87,0,0,1,96,1,3,2,2,2,0,1,1,0.25773195876288657,1,0,72
26,81,2,2,1,67,2,3,1,2,1,0,0,2,0.38235294117647056,0,0,69
16,78,2,1,1,68,0,3,1,0,2,0,2,0,0.2318840579710145,0,0,66
12,98,1,2,0,63,2,0,0,2,1,1,1,2,0.1875,0,0,65
16,81,2,0,0,54,2,3,2,0,0,0,2,1,0.2909090909090909,1,0,67
19,61,1,0,1,83,1,1,2,2,0,0,1,2,0.2261904761904762,0,0,62
27,68,2,1,1,95,2,1,1,2,2,0,0,1,0.28125,0,0,67
24,65,2,2,0,55,1,1,1,0,2,1,1,2,0.42857142857142855,0,0,63
14,69,1,0,0,62,0,1,2,0,1,0,1,2,0.2222222222222222,0,0,63
25,82,2,2,0,86,2,3,1,0,2,0,1,2,0.28735632183908044,0,0,69
16,61,2,0,0,92,0,4,0,0,1,0,1,2,0.17204301075268819,1,0,66
27,99,0,2,0,59,0,2,1,2,2,0,1,2,0.45,0,0,74
13,70,0,0,1,75,0,1,0,2,2,1,2,1,0.17105263157894737,0,1,66
32,95,2,2,1,66,0,5,0,2,0,0,0,2,0.47761194029850745,0,0,76
21,100,1,0,0,94,2,1,0,2,2,0,0,1,0.22105263157894736,0,0,72
28,74,2,2,0,96,1,0,2,2,1,0,1,2,0.28865979381443296,0,0,68
18,97,1,2,0,70,1,0,0,2,1,1,1,2,0.2535211267605634,0,0,66
23,64,0,2,1,60,1,2,2,2,0,0,0,2,0.3770491803278688,0,0,65
15,77,2,2,1,85,0,1,1,2,2,0,2,1,0.1744186046511628,0,0,66
19,97,2,1,0,94,2,2,0,2,1,0,2,2,0.2,0,0,72
13,69,2,1,1,68,1,0,0,2,2,1,1,1,0.18840579710144928,0,0,59
8,80,1,2,1,85,2,1,1,0,0,0,2,2,0.09302325581395349,0,0,63
21,66,0,2,1,56,2,1,1,2,1,0,2,1,0.3684210526315789,0,1,65
14,65,2,0,0,69,1,4,2,2,1,0,0,2,0.2,1,0,64
25,73,0,2,1,80,2,3,0,2,2,0,1,0,0.30864197530864196,0,0,69
24,70,2,0,0,55,2,4,1,0,2,0,2,1,0.42857142857142855,1,0,68
29,85,0,2,1,65,0,4,1,2,1,0,2,1,0.4393939393939394,0,1,72
31,99,2,1,1,57,0,1,0,0,1,0,2,1,0.5344827586206896,0,0,74
13,63,0,2,0,55,0,0,2,1,2,0,2,2,0.23214285714285715,0,1,62
23,99,2,2,1,80,1,3,1,1,1,0,1,2,0.2839506172839506,0,0,71
24,80,2,0,1,97,2,0,1,0,1,0,1,1,0.24489795918367346,0,0,69
25,87,1,2,1,97,2,4,1,1,1,1,1,2,0.25510204081632654,0,0,69
24,83,0,1,0,59,2,1,1,2,2,0,1,2,0.4,0,0,68
10,61,0,1,1,79,2,4,0,0,2,1,0,1,0.125,0,0,62
20,64,0,1,1,50,0,0,1,2,1,0,1,2,0.39215686274509803,0,0,62
16,69,2,2,0,56,1,2,2,2,1,0,2,2,0.2807017543859649,0,0,63
19,67,1,2,0,92,0,0,2,2,2,0,0,2,0.20430107526881722,0,0,64
12,94,0,0,0,68,0,1,0,2,1,0,1,2,0.17391304347826086,0,0,69
23,91,1,0,1,67,1,2,1,2,1,0,1,2,0.3382352941176471,1,0,70
22,63,2,2,0,87,1,0,0,0,0,0,0,1,0.25,0,0,63
19,97,2,1,0,98,2,1,1,2,1,1,1,2,0.1919191919191919,0,0,68
30,64,2,2,0,69,2,3,0,1,0,0,1,2,0.42857142857142855,0,0,67
4,61,1,0,1,63,2,4,2,2,1,0,1,1,0.0625,1,0,59
25,72,2,2,1,92,0,1,1,2,0,1,1,2,0.26881720430107525,0,0,66
34,61,1,2,0,75,2,1,1,2,1,0,0,0,0.4473684210526316,0,0,65
30,81,2,0,0,76,2,0,0,2,2,0,2,2,0.38961038961038963,0,0,72
28,94,2,1,1,80,2,2,0,2,0,0,1,1,0.345679012345679,0,0,71
20,66,0,0,0,73,2,1,2,2,0,0,0,2,0.2702702702702703,0,0,65
16,73,2,2,1,61,1,4,1,0,1,0,1,1,0.25806451612903225,0,0,64
21,78,0,2,0,84,1,1,0,1,2,0,1,2,0.24705882352941178,0,0,68
19,75,2,0,0,64,2,2,0,1,0,0,2,1,0.2923076923076923,1,0,67
27,64,0,2,1,56,1,0,1,0,1,0,0,1,0.47368421052631576,0,0,65
28,60,1,2,1,70,1,0,1,2,1,0,1,2,0.39436619718309857,0,0,63
4,69,2,1,0,93,1,2,2,0,0,0,1,1,0.0425531914893617,0,0,58
17,86,0,1,0,55,1,2,0,2,1,0,0,2,0.30357142857142855,0,0,66
23,64,2,1,1,95,0,1,1,2,2,1,0,0,0.23958333333333334,0,0,63
24,97,2,2,1,68,1,1,2,0,1,0,0,2,0.34782608695652173,0,0,72
18,72,0,0,0,85,0,1,0,0,2,0,1,1,0.20930232558139536,0,0,68
17,96,0,2,0,60,2,1,1,2,1,0,0,2,0.2786885245901639,0,0,69
22,88,2,1,1,63,1,3,1,2,2,0,2,2,0.34375,0,0,69
21,96,2,2,1,50,2,1,1,1,2,0,2,1,0.4117647058823529,0,0,69
26,78,0,0,1,73,2,2,1,2,2,0,0,2,0.35135135135135137,1,0,71
10,67,0,2,1,92,2,1,2,0,0,0,2,2,0.10752688172043011,0,1,65
29,77,2,2,0,52,2,5,1,2,2,0,0,2,0.5471698113207547,0,0,70
19,67,1,2,1,98,2,2,1,2,0,0,2,2,0.1919191919191919,0,0,64
27,92,2,1,1,100,0,2,2,0,2,0,2,1,0.26732673267326734,0,0,73
22,73,1,2,0,58,0,1,2,2,2,0,2,1,0.3728813559322034,0,0,65
13,91,2,2,1,74,2,1,1,2,2,0,2,2,0.17333333333333334,0,0,68
35,83,2,1,0,53,2,1,1,2,1,0,1,2,0.6481481481481481,0,0,69
33,61,0,2,0,92,2,1,2,2,2,0,1,2,0.3548387096774194,0,0,69
15,66,2,0,1,60,0,2,0,2,0,0,1,1,0.2459016393442623,1,0,63
22,67,1,0,1,53,2,0,2,0,0,0,1,0,0.4074074074074074,0,0,62
17,82,2,1,1,84,0,2,1,1,0,0,1,1,0.2,0,0,65
23,89,0,0,1,66,1,0,1,0,2,0,1,1,0.34328358208955223,0,0,70
14,85,2,2,0,94,1,0,0,2,2,0,0,2,0.14736842105263157,0,0,67
13,62,2,2,1,56,1,1,1,0,2,1,1,2,0.22807017543859648,0,0,60
18,97,1,1,1,77,2,4,1,1,1,0,2,2,0.23076923076923078,0,0,69
32,66,0,0,1,77,0,3,2,2,1,0,0,2,0.41025641025641024,1,0,71
22,99,2,2,0,98,1,1,2,2,1,0,0,2,0.2222222222222222,0,0,72
4,60,2,2,1,55,2,2,1,2,1,0,2,2,0.07142857142857142,0,0,58
25,76,0,0,1,57,1,0,2,2,2,0,2,1,0.43103448275862066,0,1,68
21,74,1,1,1,70,1,2,1,0,2,0,1,1,0.29577464788732394,0,0,64
9,84,0,1,0,92,0,1,1,0,0,0,2,2,0.0967741935483871,0,1,66
23,84,0,2,1,78,1,2,1,1,0,0,1,1,0.2911392405063291,0,0,68
20,91,0,2,1,64,0,0,0,2,2,1,1,1,0.3076923076923077,0,0,69
22,92,2,2,0,53,2,4,0,2,1,1,1,2,0.4074074074074074,0,0,69
24,82,1,2,1,72,2,0,2,0,2,0,2,1,0.3287671232876712,0,0,68
10,69,2,2,1,65,1,0,2,2,2,0,1,2,0.15151515151515152,0,0,60
34,93,0,2,1,93,0,2,1,0,1,0,1,2,0.3617021276595745,0,0,77
16,98,2,2,1,85,1,0,1,0,2,0,0,0,0.18604651162790697,0,0,69
14,70,2,0,1,53,1,0,2,2,0,0,1,1,0.25925925925925924,0,0,61
18,78,0,2,1,77,2,2,2,2,1,0,1,0,0.23076923076923078,0,0,66
16,92,0,1,1,58,1,0,0,2,2,0,1,2,0.2711864406779661,0,0,67
19,90,0,2,1,77,2,0,0,2,1,0,2,2,0.24358974358974358,0,1,71
15,91,2,2,0,61,2,1,2,0,2,0,1,1,0.24193548387096775,0,0,66
23,98,2,0,0,66,2,1,1,2,1,0,1,1,0.34328358208955223,0,0,70
25,92,1,0,1,72,2,1,1,2,0,0,2,0,0.3424657534246575,0,0,70
30,75,2,2,0,77,2,0,1,2,2,0,1,1,0.38461538461538464,0,0,67
19,79,2,0,1,90,2,1,0,2,0,0,0,0,0.2087912087912088,0,0,68
19,74,2,2,0,76,0,1,0,2,1,0,0,2,0.24675324675324675,0,0,66
9,77,2,2,0,57,2,2,2,0,1,0,1,2,0.15517241379310345,0,0,63
21,83,0,2,0,78,2,2,0,0,2,1,1,2,0.26582278481012656,0,0,69
18,82,1,2,0,73,1,2,1,2,2,0,0,2,0.24324324324324326,0,0,66
18,93,1,2,1,55,2,3,1,2,0,0,1,1,0.32142857142857145,0,0,67
24,95,2,1,1,96,0,3,1,2,1,0,2,2,0.24742268041237114,0,0,73
23,86,2,2,1,59,1,1,1,2,1,0,2,1,0.38333333333333336,0,0,68
20,95,2,2,1,74,2,1,0,1,2,0,1,0,0.26666666666666666,0,0,70
13,85,0,2,0,89,2,0,0,2,1,1,1,2,0.14444444444444443,0,0,65
23,67,2,1,1,97,2,1,2,2,2,0,0,1,0.23469387755102042,0,0,66
24,92,2,2,1,55,2,1,2,2,1,0,0,2,0.42857142857142855,0,0,69
27,76,1,2,1,89,1,0,1,2,2,0,2,0,0.3,0,0,67
26,78,2,2,0,72,2,1,1,2,1,0,1,1,0.3561643835616438,0,0,67
21,88,0,2,1,90,0,2,0,2,1,0,1,1,0.23076923076923078,0,0,72
23,95,2,2,1,94,2,1,2,2,2,0,1,2,0.24210526315789474,0,0,73
23,87,2,0,0,95,0,3,0,2,2,0,1,2,0.23958333333333334,1,0,73
26,60,2,2,1,94,0,3,0,2,2,0,1,1,0.2736842105263158,0,0,68
20,83,1,2,0,100,2,4,1,2,0,0,0,2,0.19801980198019803,0,0,68
29,69,2,2,1,58,2,1,1,1,2,0,0,2,0.4915254237288136,0,0,66
27,62,0,1,0,96,2,2,1,2,1,0,1,2,0.27835051546391754,0,0,66
25,73,2,0,1,70,1,0,1,2,1,0,2,1,0.352112676056338,0,0,67
25,65,0,0,1,76,0,1,0,2,1,0,1,1,0.3246753246753247,0,0,67
14,82,2,2,1,77,2,3,2,2,2,0,0,2,0.1794871794871795,0,0,68
26,94,0,2,1,54,1,2,0,2,1,0,1,2,0.4727272727272727,0,0,73
13,66,0,0,0,98,1,1,0,0,2,0,1,2,0.13131313131313133,0,0,65
25,77,0,0,0,85,2,2,2,2,2,0,0,2,0.29069767441860467,1,0,71
19,90,1,1,1,51,0,1,1,2,0,1,2,2,0.36538461538461536,0,0,65
24,89,1,0,1,60,2,1,1,2,1,0,1,2,0.39344262295081966,0,0,68
21,79,1,2,1,91,0,1,1,2,2,0,1,1,0.22826086956521738,0,0,67
12,93,2,0,0,59,2,2,1,2,2,0,1,1,0.2,1,0,67
23,82,2,0,0,83,2,2,2,2,2,0,2,1,0.27380952380952384,1,0,71
17,74,2,2,1,87,2,4,1,1,2,0,0,2,0.19318181818181818,0,0,67
18,87,2,0,1,84,2,2,2,1,2,0,2,2,0.21176470588235294,1,0,71
19,77,0,2,1,54,1,3,0,2,0,0,0,1,0.34545454545454546,0,0,66
21,82,0,0,1,53,1,0,0,2,2,0,2,2,0.3888888888888889,0,1,69
24,65,2,2,1,92,1,3,2,0,1,0,1,2,0.25806451612903225,0,0,67
30,99,1,2,0,54,2,0,2,2,2,0,2,2,0.5454545454545454,0,0,72
7,68,0,2,0,74,2,1,1,0,2,0,1,2,0.09333333333333334,0,0,62
25,96,2,0,0,88,2,0,1,2,1,0,1,2,0.2808988764044944,0,0,71
21,62,0,0,0,73,2,2,0,2,0,0,0,2,0.28378378378378377,1,0,66
15,76,0,0,1,76,2,1,2,0,1,0,2,0,0.19480519480519481,0,1,67
8,73,2,0,1,80,1,0,1,0,1,0,0,1,0.09876543209876543,0,0,62
20,84,1,1,0,72,2,3,0,2,1,0,1,2,0.273972602739726,0,0,66
25,93,2,0,0,90,1,1,2,2,2,0,0,2,0.27472527472527475,0,0,72
19,83,0,0,0,64,2,0,2,2,0,0,2,2,0.2923076923076923,0,1,68
27,81,0,0,1,70,2,0,1,2,2,0,1,0,0.38028169014084506,0,0,70
13,74,1,1,1,98,0,0,2,2,2,0,2,2,0.13131313131313133,0,0,64
27,80,2,2,0,65,0,1,0,2,1,0,0,1,0.4090909090909091,0,0,68
15,85,0,2,0,82,0,2,2,2,0,0,1,0,0.18072289156626506,0,0,67
21,68,2,1,0,100,1,0,2,2,2,0,1,0,0.2079207920792079,0,0,63
23,69,2,2,1,59,2,3,0,2,1,0,2,1,0.38333333333333336,0,0,67
7,74,1,0,0,98,0,3,0,1,1,0,1,1,0.0707070707070707,1,0,63
16,83,2,2,1,62,2,0,1,2,1,1,2,1,0.25396825396825395,0,0,64
19,66,2,1,0,58,2,5,2,1,2,0,0,1,0.3220338983050847,0,0,64
27,63,2,2,1,55,1,1,2,2,1,0,2,2,0.48214285714285715,0,0,65
25,91,2,2,0,72,1,2,2,0,2,0,2,2,0.3424657534246575,0,0,71
18,98,0,2,1,92,2,2,1,0,1,0,1,2,0.1935483870967742,0,0,73
15,67,1,2,1,74,2,1,0,0,2,0,2,2,0.2,0,0,64
22,79,2,2,0,94,2,1,2,2,2,0,1,2,0.23157894736842105,0,0,68
19,63,0,2,1,55,1,0,2,2,2,0,0,1,0.3392857142857143,0,0,63
21,69,1,2,0,59,2,3,1,2,1,0,2,2,0.35,0,0,64
18,90,1,2,1,62,0,3,2,2,1,0,1,1,0.2857142857142857,0,0,67
25,72,0,1,1,73,0,4,2,0,1,0,0,1,0.33783783783783783,0,0,69
21,70,0,0,0,66,2,1,2,1,1,0,0,1,0.31343283582089554,0,0,91
16,86,2,1,0,94,1,0,1,2,2,0,1,2,0.16842105263157894,0,0,66
17,84,0,0,0,70,2,1,0,2,0,0,1,2,0.23943661971830985,0,0,68
34,93,1,2,0,91,1,2,0,2,1,0,1,1,0.3695652173913043,0,0,73
24,60,2,2,1,99,2,2,1,1,1,0,1,1,0.24,0,0,64
26,86,2,0,1,91,2,3,0,2,1,1,1,2,0.2826086956521739,1,0,72
16,77,2,1,0,69,2,1,2,2,1,0,1,2,0.22857142857142856,0,0,64
26,77,1,2,1,71,0,3,0,2,1,0,1,2,0.3611111111111111,0,0,69
18,60,2,0,0,91,1,2,1,2,0,1,1,2,0.1956521739130435,1,0,62
24,94,2,2,0,63,2,1,1,0,1,0,1,2,0.375,0,0,70
19,78,2,2,0,55,1,0,2,2,2,0,0,2,0.3392857142857143,0,0,65
20,63,1,1,1,73,1,0,0,2,1,0,0,2,0.2702702702702703,0,0,61
25,63,0,2,1,71,2,1,2,1,2,0,1,2,0.3472222222222222,0,0,66
20,87,0,2,1,58,1,2,1,2,0,1,2,2,0.3389830508474576,0,1,67
22,91,1,2,1,51,0,2,0,2,1,0,1,2,0.4230769230769231,0,0,69
26,75,2,1,1,76,2,2,2,2,1,0,0,2,0.33766233766233766,0,0,68
17,83,2,0,0,51,1,0,1,2,0,0,1,1,0.3269230769230769,0,0,64
15,98,0,2,0,58,0,0,1,0,2,0,0,2,0.2542372881355932,0,0,69
19,94,2,0,1,91,2,1,1,2,0,0,1,1,0.20652173913043478,0,0,70
30,82,1,2,1,86,1,2,1,0,1,0,1,2,0.3448275862068966,0,0,70
31,96,2,1,0,96,1,3,1,0,1,0,0,2,0.31958762886597936,0,0,74
16,97,2,2,1,57,1,0,2,2,2,1,1,2,0.27586206896551724,0,0,68
16,67,0,2,1,88,2,0,0,1,1,0,0,2,0.1797752808988764,0,0,65
16,83,1,2,1,92,1,2,0,0,2,0,2,2,0.17204301075268819,0,0,98
14,90,1,2,1,66,2,1,2,2,1,0,0,2,0.208955223880597,0,0,67
16,92,2,0,1,85,1,1,1,2,1,0,1,1,0.18604651162790697,0,0,68
14,74,0,2,0,100,2,1,1,2,1,0,0,2,0.13861386138613863,0,0,66
15,71,0,2,0,69,0,3,2,0,2,0,2,1,0.21428571428571427,0,1,66
20,62,0,1,0,94,0,1,2,2,2,0,1,2,0.21052631578947367,0,0,65
17,80,2,2,1,52,0,2,2,2,1,0,2,2,0.32075471698113206,0,0,67
9,75,2,2,0,54,1,2,1,2,2,0,1,2,0.16363636363636364,0,0,61
15,91,2,1,1,91,1,0,2,2,2,0,0,1,0.16304347826086957,0,0,67
20,73,0,2,1,89,2,2,2,0,2,1,1,1,0.2222222222222222,0,0,68
20,79,0,1,1,91,0,2,1,2,0,1,0,1,0.21739130434782608,0,0,66
27,61,2,2,0,70,2,2,1,1,1,0,0,2,0.38028169014084506,0,0,64
21,91,1,0,1,79,2,2,1,2,1,0,0,0,0.2625,1,0,69
19,65,2,0,1,68,1,1,1,1,1,0,0,2,0.2753623188405797,0,0,63
29,78,0,2,1,66,2,2,1,2,1,0,1,1,0.43283582089552236,0,0,69
23,87,2,0,0,72,2,1,1,0,0,0,0,1,0.3150684931506849,0,0,69
19,83,2,2,1,70,2,2,1,2,0,1,2,2,0.2676056338028169,0,0,67
26,94,2,0,0,79,0,1,1,0,2,0,2,2,0.325,0,0,74
9,91,2,2,0,65,0,0,2,2,2,0,1,1,0.13636363636363635,0,0,65
14,97,2,2,1,83,2,0,1,2,2,0,1,2,0.16666666666666666,0,0,68
23,88,1,2,1,59,2,1,2,2,0,0,1,2,0.38333333333333336,0,0,67
14,82,2,2,0,65,2,1,1,2,2,0,0,2,0.21212121212121213,0,0,65
19,80,2,2,1,100,2,0,2,2,1,0,1,2,0.18811881188118812,0,0,67
26,78,1,0,1,78,1,4,2,2,1,0,1,1,0.3291139240506329,1,0,69
24,91,0,2,0,93,1,0,2,2,2,0,1,1,0.2553191489361702,0,0,71
21,84,2,2,0,75,1,1,0,2,2,0,0,1,0.27631578947368424,0,0,67
23,71,2,0,0,50,2,0,0,2,2,0,1,0,0.45098039215686275,0,0,64
24,70,2,0,1,52,0,1,1,2,2,0,2,1,0.4528301886792453,0,0,85
16,93,0,1,0,56,2,2,1,2,2,0,1,2,0.2807017543859649,0,0,67
29,81,2,2,1,52,2,1,0,2,1,0,0,2,0.5471698113207547,0,0,69
17,81,0,2,0,54,2,4,1,2,2,0,1,2,0.3090909090909091,0,0,67
22,78,0,2,0,54,2,1,2,2,0,1,1,1,0.4,0,0,65
23,81,0,2,0,69,2,5,2,2,0,0,1,1,0.32857142857142857,0,0,69
12,98,1,0,1,87,2,2,1,2,1,0,2,2,0.13636363636363635,1,0,70
21,93,1,2,0,82,2,2,2,0,1,0,0,2,0.25301204819277107,0,0,70
22,77,1,1,0,66,2,2,1,2,2,0,0,1,0.3283582089552239,0,0,64
27,75,2,1,1,54,1,2,2,2,0,0,2,2,0.4909090909090909,0,0,66
13,93,2,2,1,52,1,2,2,2,2,0,0,2,0.24528301886792453,0,0,67
27,89,2,0,1,89,2,3,2,2,2,0,1,2,0.3,1,0,74
39,97,0,0,1,91,2,2,1,2,2,0,1,1,0.42391304347826086,1,0,79
12,89,2,1,1,72,2,1,0,0,1,0,0,2,0.1643835616438356,0,0,67
8,65,2,2,0,74,2,1,2,0,2,0,1,2,0.10666666666666667,0,0,61
13,80,2,2,1,94,0,1,2,2,2,0,1,2,0.1368421052631579,0,0,67
27,72,2,0,0,93,1,1,0,2,2,0,0,2,0.2872340425531915,0,0,70
19,86,2,1,0,54,1,1,0,0,2,0,2,2,0.34545454545454546,0,0,68
25,81,0,2,1,85,0,3,2,2,0,0,2,1,0.29069767441860467,0,1,71
16,91,0,0,1,92,1,2,1,0,2,0,1,1,0.17204301075268819,1,0,71
24,95,0,1,1,59,2,2,1,0,0,0,0,1,0.4,0,0,70
24,76,1,0,0,69,1,2,2,2,1,0,1,1,0.34285714285714286,1,0,65
16,61,2,1,0,86,2,3,2,0,2,0,1,2,0.1839080459770115,0,0,63
16,61,0,2,1,82,2,2,1,2,0,0,1,2,0.1927710843373494,0,0,63
14,83,1,1,0,81,1,1,1,2,0,1,1,1,0.17073170731707318,0,0,61
20,70,2,2,1,84,1,2,2,0,1,0,0,0,0.23529411764705882,0,0,65
16,89,0,2,1,83,0,0,1,0,2,0,2,1,0.19047619047619047,0,1,70
16,63,2,2,0,95,0,1,2,2,0,0,0,0,0.16666666666666666,0,0,63
16,66,2,0,1,57,0,3,2,2,2,0,1,1,0.27586206896551724,1,0,64
20,70,1,2,0,64,1,0,1,1,2,0,1,0,0.3076923076923077,0,0,61
16,75,1,1,1,86,2,0,1,2,2,0,0,1,0.1839080459770115,0,0,62
20,94,2,0,1,81,1,1,2,0,1,1,1,0,0.24390243902439024,0,0,69
17,92,1,2,1,88,0,1,0,2,1,0,1,2,0.19101123595505617,0,0,68
19,68,0,0,0,66,2,2,2,2,1,0,1,0,0.2835820895522388,1,0,65
21,74,2,0,1,79,2,0,1,0,2,0,1,2,0.2625,0,0,67
13,79,0,0,0,60,2,1,1,0,1,0,0,1,0.21311475409836064,0,0,66
23,100,2,2,1,68,2,4,0,0,0,0,2,2,0.3333333333333333,0,0,74
29,77,0,0,1,52,2,2,0,2,0,1,1,2,0.5471698113207547,1,0,69
29,74,0,2,1,57,2,3,2,2,2,0,1,1,0.5,0,0,68
28,76,1,2,1,66,2,5,0,1,2,0,0,1,0.417910447761194,0,0,70
17,87,2,2,0,99,2,1,2,1,1,0,1,1,0.17,0,0,67
12,98,2,1,1,54,2,2,2,0,1,0,1,2,0.21818181818181817,0,0,67
20,72,2,2,0,66,2,3,1,0,2,0,2,2,0.29850746268656714,0,0,67
16,76,2,1,0,88,0,0,1,2,2,0,2,2,0.1797752808988764,0,0,65
34,77,2,1,1,80,1,0,2,2,2,0,1,2,0.41975308641975306,0,0,69
18,96,2,2,1,88,2,1,2,0,0,0,1,1,0.20224719101123595,0,0,70
17,67,2,2,1,52,0,2,2,2,0,0,1,0,0.32075471698113206,0,0,62
16,85,1,2,0,93,0,1,2,0,2,0,1,2,0.1702127659574468,0,0,68
25,65,1,2,1,89,2,2,2,0,1,0,1,2,0.2777777777777778,0,0,66
20,79,0,1,1,87,1,2,2,0,1,1,1,2,0.22727272727272727,0,0,66
22,95,0,1,0,55,2,2,0,0,1,1,0,2,0.39285714285714285,0,0,69
19,76,0,0,1,66,1,0,1,0,0,1,1,2,0.2835820895522388,0,0,65
15,95,2,2,1,62,0,0,0,2,0,0,0,2,0.23809523809523808,0,0,68
18,92,2,2,0,88,2,3,0,2,1,0,1,1,0.20224719101123595,0,0,69
21,62,1,0,1,50,1,1,0,2,0,0,1,1,0.4117647058823529,0,0,60
20,91,2,2,1,93,0,1,1,2,0,0,2,1,0.2127659574468085,0,0,70
12,71,2,2,0,54,2,0,1,1,2,0,0,2,0.21818181818181817,0,0,61
19,60,2,2,0,73,0,3,2,1,1,0,1,2,0.25675675675675674,0,0,63
15,94,1,1,1,77,2,1,0,0,2,0,0,2,0.19230769230769232,0,0,68
25,70,0,0,1,63,2,1,2,0,2,0,0,1,0.390625,0,0,69
10,73,1,0,1,72,1,1,1,0,2,0,0,1,0.136986301369863,0,0,62
26,67,0,1,1,97,2,2,2,2,1,0,1,1,0.2653061224489796,0,0,66
31,76,2,0,1,70,1,3,1,2,1,0,0,1,0.43661971830985913,1,0,70
31,66,1,0,1,80,1,0,1,1,0,0,1,2,0.38271604938271603,0,0,65
8,97,2,0,1,87,2,0,2,2,2,1,1,2,0.09090909090909091,0,0,67
22,69,1,0,1,51,2,1,1,0,2,0,1,2,0.4230769230769231,0,0,65
13,83,1,1,0,59,0,4,1,2,1,0,1,2,0.21666666666666667,0,0,63
21,85,0,2,1,75,1,1,0,0,2,0,1,1,0.27631578947368424,0,0,70
16,100,0,0,1,55,0,1,1,2,0,1,0,1,0.2857142857142857,0,0,69
14,98,0,0,1,76,2,0,1,2,1,0,2,2,0.18181818181818182,0,1,71
16,93,2,2,1,82,1,5,0,2,2,0,1,2,0.1927710843373494,0,0,71
14,63,1,1,1,72,2,3,1,1,2,1,1,2,0.1917808219178082,0,0,59
32,88,2,1,1,83,1,1,1,0,2,0,2,2,0.38095238095238093,0,0,73
30,80,0,0,0,54,0,1,0,2,2,0,1,1,0.5454545454545454,0,0,71
23,85,0,1,1,76,0,2,1,2,1,0,0,2,0.2987012987012987,0,0,69
28,71,2,2,0,69,0,1,2,0,1,0,0,1,0.4,0,0,67
20,63,0,0,1,95,2,2,0,0,2,0,0,2,0.20833333333333334,1,0,69
13,78,2,2,1,73,2,0,2,0,0,0,1,2,0.17567567567567569,0,0,64
19,69,2,0,1,59,1,2,1,1,1,0,2,1,0.31666666666666665,1,0,64
10,85,2,2,1,81,2,3,1,2,1,0,1,2,0.12195121951219512,0,0,66
16,92,2,0,1,68,2,1,2,0,2,0,1,2,0.2318840579710145,0,0,70
